# Characterisation golden for render, probe, contours and CSV (#570).
# field	case	portable	exact
# Re-record: FIELDGLASS_UPDATE_GOLDEN=1 cargo test -p fieldglass-napi characterisation
# `portable` is asserted on every target; `exact` only on the recorded
# libm (ADR-0009). See src/characterisation.rs for what each column holds.
grib2/ccsds_regular_latlon_24bit.grib2#00	render/equirectangular/nearest	ok w=372 h=720 opaque=267840	c197fff5549f169d
grib2/ccsds_regular_latlon_24bit.grib2#00	render/source/nearest	ok w=16 h=31 opaque=496	8dc93032dbb6755d
grib2/ccsds_regular_latlon_8bit.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/ccsds_regular_latlon_8bit.grib2#00	meta	family=latlon ni=16 nj=31 reprojectable=true	0cb35944ca06e314
grib2/ccsds_regular_latlon_8bit.grib2#00	render/equirectangular/nearest	ok w=372 h=720 opaque=267840	70dd4748390a7ce3
grib2/ccsds_regular_latlon_8bit.grib2#00	render/source/nearest	ok w=16 h=31 opaque=496	d79e4a45ae9ee00e
grib2/complex_mvm1_regular_latlon.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/complex_mvm1_regular_latlon.grib2#00	meta	family=latlon ni=16 nj=31 reprojectable=true	0cb35944ca06e314
grib2/complex_mvm1_regular_latlon.grib2#00	render/equirectangular/nearest	ok w=372 h=720 opaque=242688	29efa87b2e8f2a25
grib2/complex_mvm1_regular_latlon.grib2#00	render/source/nearest	ok w=16 h=31 opaque=450	9e0616b3d85a7957
grib2/complex_mvm2_regular_latlon.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/complex_mvm2_regular_latlon.grib2#00	meta	family=latlon ni=16 nj=31 reprojectable=true	0cb35944ca06e314
grib2/complex_mvm2_regular_latlon.grib2#00	render/equirectangular/nearest	ok w=372 h=720 opaque=241788	84b5e068f144c661
grib2/complex_mvm2_regular_latlon.grib2#00	render/source/nearest	ok w=16 h=31 opaque=448	31963e7d377a096b
grib2/complex_ng0_regular_latlon.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/complex_ng0_regular_latlon.grib2#00	meta	family=latlon ni=16 nj=31 reprojectable=true	0cb35944ca06e314
grib2/complex_ng0_regular_latlon.grib2#00	render/equirectangular/nearest	ok w=372 h=720 opaque=267840	99329ac95f848622
grib2/complex_ng0_regular_latlon.grib2#00	render/source/nearest	ok w=16 h=31 opaque=496	fdabb4028c6849d8
grib2/complex_regular_latlon.grib2	file	parsed=true fields=1	fc2e3f9795c31b44
grib2/complex_regular_latlon.grib2#00	meta	family=latlon ni=16 nj=31 reprojectable=true	0cb35944ca06e314
grib2/complex_regular_latlon.grib2#00	render/equirectangular/nearest	ok w=372 h=720 opaque=267840	c197fff5549f169d
